Ward,Division,WardDiv,Ward-Division,Top Bullet,Top Bullet Votes,Top Pair,Top Pair Votes,0 Votes,1 Votes,2 Votes,3 Votes,4 Votes,5 Votes,Neilson,Rizzo,Wyatt,Gym,Domb,Green,Steinke,Reynolds Brown,Goode,Aument-Loughrey,Cohen,Alexander,Thomas,Greenlee,Cain,Ayers,Write in,Wyatt & Neilson,Green & Greenlee,Green & Domb,Domb & Rizzo,Greenlee & Neilson,Neilson & Rizzo,Domb & Gym,Wyatt & Greenlee,Greenlee & Gym,Wyatt & Cohen,Green & Rizzo,Steinke & Rizzo,Steinke & Goode,Domb & Steinke,Green & Wyatt,Cohen & Gym,Reynolds-Brown & Neilson,Cohen & Thomas,Wyatt & Rizzo,Domb & Neilson,Wyatt & Gym,Domb & Wyatt,Gym & Thomas,Reynolds-Brown & Steinke,Wyatt & Steinke,Green & Gym,Steinke & Gym,Ayers & Gym,Domb & Reynolds-Brown,Green & Aument-Loughrey,Reynolds-Brown & Cohen,Gym & Neilson,Green & Neilson,Neilson & Goode,Domb & Aument & Loughrey,Steinke & Neilson,Green & Ayers,Aument-Loughrey & Gym,Green & Goode,Steinke & Cohen,Reynolds-Brown & Goode,Cohen & Neilson,Rizzo & Goode,Gym & Goode,Thomas & Goode,Greenlee & Rizzo,Domb & Greenlee,Ayers & Reynolds-Brown,Reynolds-Brown & Gym,Ayers & Aument-Loughrey,Reynolds-Brown & Thomas,Wyatt & Reynolds-Brown,Green & Cohen,Aument-Loughrey & Greenlee,Cohen & Cain,Gym & Rizzo,Ayers & Wyatt,Alexander & Cain,Ayers & Domb,Reynolds-Brown & Rizzo,Cain & Aument-Loughrey,Reynolds-Brown & Greenlee,Greenlee & Goode,Cain & Reynolds-Brown,Ayers & Cain,Ayers & Steinke,Green & Thomas,Aument-Loughrey & Rizzo,Cohen & Goode,Green & Cain,Cohen & Rizzo,Domb & Cohen,Neilson & Thomas,Domb & Thomas,Wyatt & Thomas,Cain & Gym,Cain & Rizzo,Ayers & Cohen,Alexander & Thomas,Rizzo & Thomas,Ayers & Alexander,Cohen & Greenlee,Steinke & Greenlee,Cain & Thomas,Alexander & Rizzo,Reynolds-Brown & Aument-Loughrey,Cain & Goode,Aument-Loughrey & Neilson,Alexander & Gym,Steinke & Aument-Loughrey,Cain & Steinke,Alexander & Wyatt,Aument-Loughrey & Thomas,Greenlee & Thomas,Ayers & Thomas,Alexander & Neilson,Alexander & Cohen,Ayers & Neilson,Aument-Loughrey & Cohen,Domb & Cain,Wyatt & Goode,Cain & Greenlee,Wyatt & Cain,Alexander & Goode,Alexander & Reynolds-Brown,Ayers & Goode,Reynolds-Brown & Green,Gym & Write-in,Ayers & Greenlee,Cain & Cohen,Alexander & Steinke,Wyatt & Aument-Loughrey,Cain & Neilson,Rizzo & Write-in,Alexander & Greenlee,Alexander & Aument-Loughrey,Thomas/Write & In,Green & Reynolds-Brown,Green & Alexander,Green & Steinke,Ayers & Rizzo,Alexander & Domb,Domb & Goode,Steinke & Thomas,Aument-Loughrey & Goode,Alexander & Write-In
58,34,5834,58-34,Cohen,4,Tie: Domb & Rizzo/Neilson & Rizzo/Domb & Gym/Green & Rizzo/Domb & Steinke/Cohen & Rizzo/Domb & Cohen/Neilson & Thomas,1,26,29,8,12,9,46,2,3,,1,13,3,,1,,,4,2,,,,,,,,,1,,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,35,5835,58-35,Neilson,8,Tie: Green & Domb/Neilson & Rizzo/Cohen & Rizzo/Green & Alexander,2,59,40,33,26,14,46,8,6,2,2,7,4,2,,1,,1,2,1,1,1,2,,,,2,1,,2,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,16,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
58,36,5836,58-36,Green,3,Domb & Gym,2,6,9,3,,1,17,,1,,,2,3,,,,,1,1,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,37,5837,58-37,Domb,7,Domb & Rizzo,4,17,19,14,17,16,58,4,,,,7,3,,,1,,3,1,,,,,,,,,4,1,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
58,38,5838,58-38,Domb,3,Tie: Greenlee & Rizzo/Neilson & Thomas,1,8,8,2,5,3,17,,1,,1,3,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,39,5839,58-39,Greenlee,8,Tie: Wyatt & Neilson/Greenlee & Rizzo/Cohen & Greenlee,2,28,35,14,13,12,35,7,3,1,,7,2,1,,,,3,,1,8,1,1,,2,,,,1,1,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,40,5840,58-40,Domb,4,Domb & Neilson,2,16,11,5,5,8,44,,1,,2,4,1,,,,,,2,,,1,,,,,,1,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,41,5841,58-41,Rizzo,6,Domb & Rizzo,8,26,42,27,17,14,79,13,6,,3,11,3,,1,,,,,1,1,1,2,,,,1,8,6,1,1,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,42,5842,58-42,Domb,5,Neilson & Rizzo,2,13,13,15,5,7,50,4,1,,,5,1,,,,,1,1,,,,,,,,,,,2,1,,,,,,,,,,,1,,1,,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,
58,43,5843,58-43,Domb,5,Tie: Domb & Rizzo/Greenlee & Neilson/Neilson & Rizzo/Domb & Steinke/Domb & Neilson/Ayers & Domb/Aument-Loughrey & Neilson/Ayers & Rizzo/Domb & Goode,1,17,20,9,15,8,22,,1,,1,5,4,,2,,,2,1,,1,1,2,,,,,1,1,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
58,44,5844,58-44,Rizzo,3,Neilson & Thomas,4,45,41,15,15,11,47,15,3,,2,10,2,2,2,2,1,,,1,,,1,,,,,1,,2,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1,5901,59-1,Green,9,Tie: Green & Greenlee/Domb & Neilson/Gym & Thomas/Reynolds-Brown & Goode/Domb & Greenlee/Green & Thomas/Ayers & Thomas/Cain & Greenlee/Green & Reynolds-Brown,1,24,41,9,13,9,47,,,1,3,7,9,,2,3,,,1,8,1,1,5,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
59,2,5902,59-2,Tie: Domb/Ayers,6,Tie: Reynolds-Brown & Goode/Green & Thomas,4,19,43,18,18,25,88,1,1,2,10,6,5,2,3,1,1,,1,4,,,6,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,2,,1,,,,,,,,,,,,1,,,,,,,,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,3,5903,59-3,Domb,7,Green & Reynolds-Brown,2,29,46,11,11,12,58,1,,1,3,7,16,,3,4,,1,6,3,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,
59,4,5904,59-4,Reynolds Brown,7,Tie: Domb & Gym/Green & Ayers,3,37,53,17,23,26,126,,,4,5,5,17,1,7,4,,2,,4,,1,3,,,,,,,,3,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,3,,,,1,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
59,5,5905,59-5,Tie: Reynolds Brown/Ayers,5,Green & Alexander,3,35,64,15,21,15,64,1,,,1,3,34,2,5,2,1,2,1,4,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,3,,,,1,1,,
59,6,5906,59-6,Reynolds Brown,7,Reynolds-Brown & Goode,2,22,38,10,7,5,30,1,,1,,2,15,,7,3,,1,1,1,,,6,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
59,7,5907,59-7,Domb,5,Tie: Green & Greenlee/Domb & Neilson/Ayers & Gym/Reynolds-Brown & Cohen/Green & Reynolds-Brown/Green & Alexander/Domb & Goode,1,22,26,7,11,9,54,,,1,,5,12,,4,1,,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,
59,8,5908,59-8,Tie: Reynolds Brown/Cain,4,Green & Ayers,3,27,36,17,8,11,55,,,3,1,2,15,,4,1,1,,3,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,1,,2,,,,,,3,,,,,,,,1,1,,,,,,,1,,,,,,,,,1,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
59,9,5909,59-9,Reynolds Brown,5,Green & Domb,2,33,30,10,11,5,41,,,1,3,4,13,,5,2,,,1,1,,,,,,,2,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,
59,10,5910,59-10,Reynolds Brown,9,Reynolds-Brown & Greenlee,2,46,63,17,21,17,95,3,1,1,4,6,21,,9,,,,6,6,,,6,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,1,,,,1,,,,,,,,,,,,,,,1,,2,,,1,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,
59,11,5911,59-11,Domb,5,Green & Thomas,3,23,40,16,12,14,51,,,2,,5,14,,10,3,,,2,2,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,2,,,,,,,,1,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,
59,12,5912,59-12,Green,9,Tie: Cohen & Gym/Reynolds-Brown & Thomas/Green & Thomas,2,30,34,11,10,15,62,,1,,2,3,9,1,3,2,,,2,1,1,2,7,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,2,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,13,5913,59-13,Tie: Reynolds Brown/Ayers,4,Tie: Reynolds-Brown & Goode/Green & Reynolds-Brown/Green & Alexander,2,32,31,12,14,16,77,,1,,1,2,10,,4,,1,2,3,3,,,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,2,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,
59,14,5914,59-14,Gym,3,Tie: Cohen & Gym/Green & Reynolds-Brown,2,20,23,12,8,11,46,,,,3,2,10,,2,2,,,1,,,1,2,,,,,,,,,,,,1,,,,,2,,,,,,1,,,,,,,1,,,,,,,,,,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
59,15,5915,59-15,Green,5,Green & Greenlee,2,22,20,8,4,7,50,,,,1,,5,2,1,3,,1,1,3,,,3,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
59,16,5916,59-16,Domb,5,Green & Ayers,3,35,37,10,13,6,40,1,,1,1,5,14,,1,2,,,2,3,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,3,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
59,17,5917,59-17,Reynolds Brown,6,Tie: Domb & Gym/Cohen & Gym/Steinke & Gym/Green & Thomas,3,21,47,33,26,31,115,,1,1,13,3,12,,6,3,,3,,2,1,1,1,,,,,1,,,3,,2,,1,,,2,,3,,,,,,,,1,1,1,3,1,2,,1,,,,,,,,,,2,,,,1,,,,,,1,,1,,,,,,,,,,,,,,3,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
59,18,5918,59-18,Domb,4,Tie: Green & Greenlee/Thomas & Goode,2,37,28,13,15,16,65,,,,,4,15,,2,1,,1,1,2,1,1,,,,2,,,,,1,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,2,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,19,5919,59-19,Domb,8,Cohen & Gym,4,21,50,19,24,19,134,,1,,14,8,10,,2,2,,1,1,6,2,,3,,,,,,,,,,,,1,,,,,4,,,,,,,1,1,,,,,,,1,,,,,,2,,,,1,,,,,,,,,,2,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,20,5920,59-20,Tie: Wyatt/Gym/Green/Thomas/Greenlee,1,,0,5,5,,2,2,11,,,1,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,21,5921,59-21,Green,8,Cohen & Gym,6,12,33,13,16,13,84,,,,3,,8,3,3,3,,1,3,4,2,,3,,,,,,,,,,1,,,,,,,6,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,
59,22,5922,59-22,Green,5,Tie: Greenlee & Gym/Cohen & Gym/Gym & Goode,2,16,27,16,19,23,103,,2,1,4,2,5,,3,,,1,1,2,4,,2,,,,,,,,,,2,,,,,1,,2,,,,,,,1,1,,,1,,,,,,,,,,,,,,1,,,2,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,23,5923,59-23,Green,8,Tie: Cohen & Gym/Reynolds-Brown & Thomas,2,23,32,12,5,9,70,,,,3,5,8,1,4,1,,,3,3,,3,1,,,,,,,,,,1,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,1,1,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
59,24,5924,59-24,Green,6,Reynolds-Brown & Goode,3,13,24,9,18,15,55,,,,5,3,6,1,5,1,,,1,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
59,25,5925,59-25,Gym,5,Cohen & Gym,5,21,19,15,15,13,96,,,1,5,4,4,,3,,,1,,,,,1,,,,2,,,,,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,,1,,1,,1,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1,6001,60-1,Green,6,Reynolds-Brown & Goode,2,20,19,5,3,4,49,,,,2,,6,3,3,1,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
60,2,6002,60-2,Ayers,8,Tie: Domb & Wyatt/Reynolds-Brown & Goode,2,34,46,17,14,15,81,,1,1,5,7,11,1,7,2,,,3,,,,8,,,,1,1,,,1,,,,,,,,,,,,,,,2,,1,,,1,,1,,,,,,,,,,1,,2,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,
60,3,6003,60-3,Green,5,Green & Ayers,2,40,21,9,17,7,34,,,1,,,5,,2,2,,1,4,1,,1,4,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
60,4,6004,60-4,Reynolds Brown,9,Tie: Domb & Reynolds-Brown/Reynolds-Brown & Goode/Green & Thomas/Green & Alexander,2,33,38,14,7,5,38,,2,1,,4,12,,9,1,,,4,1,,,4,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,1,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,
60,5,6005,60-5,Ayers,7,Domb & Goode,2,35,41,11,10,13,50,1,,,2,3,15,1,5,1,1,,2,2,1,,7,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,
60,6,6006,60-6,Green,7,Reynolds-Brown & Goode,2,27,31,10,10,8,49,,1,3,1,1,7,,5,2,,,5,1,1,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,2,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
60,7,6007,60-7,Green,8,Tie: Domb & Steinke/Domb & Reynolds-Brown/Ayers & Wyatt/Reynolds-Brown & Rizzo/Ayers & Cain/Cohen & Goode/Wyatt & Thomas/Ayers & Thomas/Green & Alexander,1,31,32,9,15,7,72,,,1,2,6,8,,4,1,,,2,1,,1,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
60,8,6008,60-8,Ayers,5,Reynolds-Brown & Goode,3,22,18,11,9,10,43,,,,2,3,3,,3,1,,,1,,,,5,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,1,,,1,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
60,9,6009,60-9,Reynolds Brown,9,Cohen & Gym,4,32,62,22,25,18,105,,1,2,16,3,14,1,9,1,,,5,2,1,1,6,,,,,,,,,,,,,,,,,4,,,,,1,,1,,1,,3,,,,,,,,,,,,,2,2,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,
60,10,6010,60-10,Reynolds Brown,8,Tie: Cohen & Gym/Green & Ayers/Domb & Cain,2,41,41,15,14,3,45,,,,3,3,16,,8,5,,,3,1,,1,1,,,,,,,,,,,,,,,,,2,,,,,,,1,1,,,1,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
60,11,6011,60-11,Reynolds Brown,8,Reynolds-Brown & Goode,5,34,50,16,11,13,69,,,2,5,4,15,1,8,1,,,4,1,1,1,7,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,1,,5,,1,,,,,,1,,,,1,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
60,12,6012,60-12,Gym,7,Tie: Cohen & Gym/Domb & Reynolds-Brown/Green & Alexander,2,24,29,12,10,7,52,,,,7,5,4,,3,1,,1,,2,,1,5,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,2,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,
60,13,6013,60-13,Alexander,6,Domb & Reynolds-Brown,3,30,33,10,20,11,34,,,2,2,2,11,1,2,,,,6,4,,,3,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
60,14,6014,60-14,Green,9,Tie: Greenlee & Neilson/Cohen & Thomas/Green & Ayers/Ayers & Reynolds-Brown/Reynolds-Brown & Thomas/Ayers & Alexander/Green & Reynolds-Brown/Alexander & Domb,1,44,43,8,8,11,51,,,1,1,2,9,,10,2,,1,4,3,1,3,6,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,
60,15,6015,60-15,Ayers,8,Green & Ayers,4,48,46,14,14,7,51,,,3,2,4,17,,4,,,1,5,2,,,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,4,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,1,,,,
60,16,6016,60-16,Tie: Gym/Reynolds Brown/Goode,5,Reynolds-Brown & Goode,3,43,39,12,14,9,46,,,1,5,3,14,,5,5,1,,1,1,,,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,3,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,17,6017,60-17,Reynolds Brown,7,Tie: Green & Ayers/Reynolds-Brown & Goode,2,51,73,15,14,15,44,,,1,10,6,24,1,7,3,,1,4,5,,1,10,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,2,,1,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,1,,,,,,,
60,18,6018,60-18,Ayers,8,Tie: Green & Ayers/Rizzo & Goode,2,43,52,8,15,8,48,,1,,4,6,15,,6,7,1,,3,1,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,
60,19,6019,60-19,Reynolds Brown,4,Green & Ayers,5,47,33,11,12,15,59,,,,2,1,11,2,4,3,,,2,3,2,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
60,20,6020,60-20,Gym,8,Green & Ayers,2,61,44,12,11,8,59,,,,8,4,11,,7,2,1,,3,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,2,,,,1,,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
